date,Strategy,SP500,Strategy_CumPnL,SP500_CumPnL
2017-07-19,-0.0016730482327775003,-0.0003679071741898854,-0.15678264542313217,0.19824097326861378
2017-07-20,-0.0071587373579984305,-0.0010636834995592093,-0.1639413827811306,0.19717728976905458
2017-07-21,0.01312862749871874,0.002923183435833865,-0.15081275528241186,0.20010047320488844
2017-07-24,-0.007104519447728645,0.0002825850883885206,-0.1579172747301405,0.20038305829327696
2017-07-25,0.008264194169746825,-0.0009726252406339064,-0.14965308056039367,0.19941043305264305
2017-07-26,0.003543734403679095,-0.0013411865461215866,-0.1461093461567146,0.19806924650652147
2017-07-27,-0.001681999027222006,-0.0007281258848751415,-0.1477913451839366,0.19734112062164633
2017-07-28,0.0030109176506759754,0.002449095251588762,-0.14478042753326062,0.1997902158732351
2017-07-31,0.004032480903054124,0.0004926605689827834,-0.14074794663020648,0.20028287644221787
2017-08-01,-0.001755787411276155,-0.0021835911800677232,-0.14250373404148264,0.19809928526215015
2017-08-02,0.0019213159679352752,0.0018890363083294837,-0.14058241807354738,0.19998832157047963
2017-08-03,-0.007273534049829105,0.001647266869345021,-0.1478559521233765,0.20163558843982465
2017-08-04,-0.00046465564314869046,-0.002414436638168982,-0.14832060776652517,0.19922115180165567
2017-08-07,-0.00038790654054317525,-0.0003636481179190021,-0.14870851430706836,0.19885750368373667
2017-08-08,-0.0011297920312127198,-0.01447441815345063,-0.14983830633828107,0.18438308553028604
2017-08-09,0.006893577247872995,0.0012755258980974293,-0.1429447290904081,0.18565861142838347
2017-08-10,0.00043003486428313013,0.01004374682548792,-0.14251469422612495,0.1957023582538714
2017-08-11,0.001920064701397535,-0.0004988158193557357,-0.14059462952472743,0.19520354243451565
2017-08-14,-0.004786444537180895,0.0014201029777529683,-0.1453810740619083,0.19662364541226862
2017-08-15,0.007738114349729986,-0.015436913265616137,-0.13764295971217833,0.18118673214665248
2017-08-16,-0.0010179598604738097,-0.0018353833934839914,-0.13866091957265214,0.1793513487531685
2017-08-17,-0.00208533442459808,0.0011626229102676966,-0.14074625399725021,0.1805139716634362
2017-08-18,0.002669828494192145,0.009940824503679613,-0.13807642550305807,0.1904547961671158
2017-08-21,0.0013284355125312952,-0.003453604674394928,-0.13674798999052679,0.18700119149272088
2017-08-22,-0.00374222715615427,-0.002074434133647607,-0.14049021714668106,0.18492675735907327
2017-08-23,0.00365655856575214,0.0016728373042720346,-0.1368336585809289,0.1865995946633453
2017-08-24,-0.0021384068369358603,0.00048709604797259054,-0.13897206541786478,0.1870866907113179
2017-08-25,0.0017586991730307003,0.0008427977612674997,-0.13721336624483407,0.1879294884725854
2017-08-28,-0.0032926700926871853,0.004615133058087695,-0.14050603633752126,0.1925446215306731
2017-08-29,0.0036651484013666353,0.005721051924853171,-0.13684088793615462,0.19826567345552626
2017-08-30,0.0018654327190332598,0.0019824813383773066,-0.13497545521712137,0.20024815479390357
2017-08-31,0.0069980709343340705,-0.007550826754961659,-0.1279773842827873,0.1926973280389419
2017-09-01,-0.0012861846028268953,0.003128750737433128,-0.1292635688856142,0.19582607877637503
2017-09-05,-0.016023261292586986,-0.00017845989113951521,-0.14528683017820118,0.19564761888523552
2017-09-06,0.008274445169542071,-0.001488783416494277,-0.13701238500865912,0.19415883546874124
2017-09-07,0.006687316825920251,0.01083922760346634,-0.13032506818273887,0.20499806307220758
2017-09-08,-0.0006266235691128645,0.003363999180100441,-0.13095169175185173,0.20836206225230802
2017-09-11,-0.0018656500551883907,0.0007570659488558285,-0.1328173418070401,0.20911912820116385
2017-09-12,-0.001816161021447988,-0.0011007176679195263,-0.1346335028284881,0.20801841053324432
2017-09-13,-0.013710239491836947,0.0018472363580994688,-0.14834374232032504,0.2098656468913438
2017-09-14,0.00019804839599251518,0.0014558660603223306,-0.14814569392433252,0.21132151295166612
2017-09-15,0.00666894418299004,0.0011102812845715793,-0.14147674974134247,0.2124317942362377
2017-09-18,0.0009258566060410154,0.0006343127281429606,-0.14055089313530145,0.21306610696438066
2017-09-19,0.0031143131850956403,-0.003045960514145296,-0.1374365799502058,0.21002014645023537
